   64.000000000000000     
   64.000000000000000     
   128.00000000000000     
    51  0.1803329E+02  0.3054463E+02  0.1103540E+02  0.1057287E-02  0.3659106E-02 -0.9043382E-03
    52  0.1107319E+02  0.2253565E+02  0.6225661E+02  0.1587115E-02 -0.1358173E-02 -0.1477289E-03
    53  0.5100330E+02  0.2427402E+02  0.5992517E+02  0.2030400E-04 -0.5306959E-03 -0.1475808E-02
    54  0.3949369E+02  0.1919208E+02  0.1063844E+03  0.2020897E-02 -0.1092142E-02 -0.9797835E-03
    55  0.1457441E+02  0.3157684E+02  0.6595583E+02  0.5892010E-03  0.7253355E-03 -0.2003514E-02
    56  0.4518801E+02  0.3387151E+02  0.5672225E+02 -0.1958810E-02 -0.2943769E-04  0.4998468E-03
    57  0.3757522E+02  0.1072111E+02  0.9357270E+02  0.1601549E-02  0.4762866E-03  0.8130989E-03
    58  0.3838437E+02  0.1604097E+02  0.1159860E+03  0.2240993E-02  0.1058843E-02 -0.2912383E-02
    59  0.1367088E+02  0.3566605E+02  0.8852763E+01  0.4191023E-03 -0.3204141E-03  0.1552732E-02
    60  0.3147907E+02  0.2447454E+02  0.5851812E+02 -0.4926508E-03 -0.1048334E-02  0.2861100E-02
    61  0.3877593E+02  0.4145660E+02  0.7851899E+02  0.5029273E-04  0.5834123E-03  0.2042365E-03
    62  0.4442142E+08 -0.1111639E+09  0.7537361E+02  0.6643516E-18 -0.2546950E-18 -0.1534448E-03
    63  0.4256283E+02  0.3203681E+02  0.6601805E+02  0.1928180E-02 -0.1456316E-02 -0.2106960E-02
    64  0.5510902E+02  0.1312576E+02  0.1051063E+03 -0.5869213E-04  0.1267274E-02 -0.1494807E-02
    65  0.1990278E+02  0.3842136E+02  0.5629117E+02 -0.8359449E-04 -0.2978528E-03  0.1335198E-02
    66  0.7190994E+01  0.5412884E+02  0.6800178E+02  0.2500388E-03 -0.1276698E-03  0.3405549E-04
    67  0.4290548E+02  0.1721602E+02  0.1123862E+03 -0.4801224E-03  0.3729192E-03 -0.1405456E-02
    68  0.2763846E+02  0.1302982E+02  0.5441890E+02 -0.2772810E-04  0.3167161E-03  0.7098093E-03
    69  0.2743373E+02  0.3802011E+02  0.6896260E+02 -0.5980065E-03  0.1059219E-02 -0.3951732E-03
    70  0.2273812E+02  0.2888258E+02  0.1639393E+01 -0.1611784E-02  0.5218582E-03 -0.2070562E-02
    71  0.5473676E+07 -0.3864302E+07 -0.4429937E+08  0.6626367E-18 -0.2500666E-18  0.1534448E-03
    72  0.1576597E+02  0.3122902E+02  0.4621963E+01  0.8975059E-03 -0.1951411E-02  0.1017750E-03
    73  0.1862571E+02  0.3261391E+02  0.6029358E+02  0.5736523E-03  0.1282118E-02 -0.5083076E-03
    74 -0.4835468E+08  0.1736085E+08 -0.9712730E+08  0.6606263E-18 -0.2492188E-18  0.1534448E-03
    75  0.3445929E+02  0.1617664E+02  0.1009992E+03  0.1258796E-02  0.3355157E-02 -0.1511360E-03
    76  0.2258816E+02  0.2876575E+02  0.6444979E+02  0.8984419E-03 -0.3462622E-02  0.1054731E-03
    77  0.3707388E+02  0.4921447E+00  0.1698904E+02 -0.1666723E-03 -0.6020149E-03 -0.2211287E-03
    78  0.5639754E+02  0.2197730E+02  0.6213599E+02 -0.2754287E-02  0.1748136E-02 -0.1659139E-02
    79  0.4806037E+02  0.5992097E+02  0.8778331E+01  0.2869730E-03  0.1326651E-02 -0.4330752E-03
    80  0.1055867E+02  0.2562963E+02  0.5551786E+02 -0.8058911E-03  0.8344654E-03  0.6965219E-03
    81  0.3068499E+01  0.3698217E+02  0.5074406E+02 -0.4048848E-03 -0.8992542E-03  0.2888937E-03
    82  0.1732535E+02  0.2608099E+02  0.6094955E+02  0.7004432E-03 -0.3253810E-02 -0.9927763E-03
    83  0.4869143E+02  0.4387596E+02  0.2442387E+02  0.7882983E-04 -0.8919692E-03 -0.1053198E-02
    84  0.5457893E+01  0.2661046E+02  0.6161869E+02  0.5468850E-03 -0.5294936E-03 -0.1553540E-02
    85  0.5892909E+02  0.2380146E+02  0.7201927E+02  0.3339272E-03  0.7489471E-03 -0.4673079E-04
    86  0.3706572E+01  0.3293573E+02  0.2920884E+02  0.4956893E-03 -0.2862148E-03 -0.1066588E-02
    87  0.4046063E+02  0.2087387E+02  0.1934076E+02  0.1262364E-03  0.9932816E-04  0.1581710E-03
    88  0.1380912E+02  0.3000981E+02  0.7409525E+02 -0.2021895E-02  0.1024517E-03  0.1442049E-02
    89  0.5102780E+01  0.3671558E+02  0.1101957E+03  0.1434292E-02  0.5188925E-03 -0.7721954E-04
    90  0.4509549E+07  0.9997613E+01 -0.2521075E+08  0.6626436E-18 -0.2499202E-18  0.1534448E-03
    91  0.5078813E+02  0.2247222E+02  0.1055999E+03 -0.2414697E-03 -0.5441602E-04  0.1533409E-02
    92  0.2978398E+02  0.5030688E+02  0.1863573E+02  0.5200794E-02  0.4306245E-02 -0.2656777E-03
    93  0.6686120E+01  0.2977012E+02  0.2318519E+02 -0.3699041E-04  0.7293226E-03  0.5213940E-03
    94  0.3042442E+02  0.1589646E+02  0.6150132E+02 -0.1957747E-02  0.1366845E-02  0.3654393E-03
    95  0.3239663E+02  0.3470849E+02  0.5839602E+02  0.3731841E-03  0.5948204E-03  0.5000163E-03
    96  0.4412651E+02  0.1859096E+02  0.1016710E+03 -0.8329908E-03  0.2572505E-03 -0.2178190E-02
    97  0.3237013E+01  0.3501594E+02  0.1169026E+03  0.1729863E-02  0.8525885E-03 -0.9186893E-04
    98  0.5781968E+02  0.4066816E+02  0.6498174E+02  0.4393454E-02  0.1176023E-02 -0.2094200E-02
    99  0.5501604E+02  0.9628486E+01  0.1149928E+03  0.2456503E-03  0.5891485E-03  0.3255684E-03
   100  0.7825458E+01  0.3145668E+02  0.6628851E+02 -0.1481793E-02  0.2309009E-02 -0.7725728E-03
   101  0.3343790E+02  0.4814764E+02  0.1241508E+02 -0.8851472E-03 -0.3778283E-04  0.7589132E-03
   102  0.3140491E+02  0.5223881E+02  0.7671323E+02 -0.1648368E-02 -0.1282469E-02  0.1039189E-02
   103 -0.5473739E+07  0.3864350E+07  0.4429979E+08  0.6621555E-18 -0.2497001E-18  0.1534448E-03
   104  0.5506385E+02  0.5801704E+02  0.5515837E+01  0.3118964E-03 -0.4298898E-03  0.5889661E-03
   105  0.6119640E+02  0.2951994E+02  0.1128508E+03 -0.9718383E-03  0.7839773E-03  0.2702225E-03
   106  0.4835463E+08 -0.1736082E+08  0.9712773E+08  0.6641659E-18 -0.2505479E-18  0.1534448E-03
   107  0.1925014E+02  0.3762985E+02  0.1190984E+02  0.6118277E-03 -0.9243363E-03 -0.1706324E-02
   108  0.4961919E+01  0.1919618E+02  0.6544893E+02 -0.5284416E-03  0.1011617E-02 -0.5548389E-04
   109  0.2353419E+02  0.3293913E+02  0.5173208E+02 -0.1912197E-03 -0.1339236E-02  0.1978108E-02
   110  0.4898953E+02  0.2861607E+02  0.5554462E+02 -0.1457081E-02  0.1893943E-02  0.1913452E-02
   111  0.2065820E+02  0.1848070E+02  0.1224253E+03  0.9442515E-03  0.1048724E-03  0.1225036E-02
   112  0.5072873E+02  0.3303792E+02  0.4352669E+02  0.6988702E-03 -0.1120605E-03  0.1087194E-02
   113  0.1947158E+02  0.2736984E+02  0.5520540E+02  0.2386099E-02  0.1402122E-02  0.6687026E-03
   114  0.4701161E+02  0.1331867E+02  0.1013369E+03 -0.1190071E-01 -0.3732162E-02  0.2664673E-02
   115  0.4107329E+02  0.3867758E+02  0.4894555E+02 -0.1623446E-02  0.6368555E-03 -0.1061550E-02
   116  0.3989760E+02  0.1359619E+02  0.1012465E+03  0.1756832E-03 -0.2470977E-02  0.3185704E-03
   117  0.1543804E+02  0.2158258E+02  0.6741051E+02  0.2755159E-04 -0.6249855E-03 -0.3218578E-02
   118  0.4226826E+02  0.1529683E+02  0.9338509E+02 -0.5499721E-03  0.2725156E-03  0.3729634E-03
   119  0.4653298E+02  0.1520320E+02  0.1072431E+03 -0.2051351E-02  0.1415619E-02 -0.5979728E-03
   120  0.2197058E+02  0.2381798E+02  0.3538802E+02  0.1804373E-03  0.1447905E-02  0.3190737E-04
   121  0.3143930E+02  0.5696636E+02  0.7221097E+02 -0.4299124E-03  0.5698960E-03  0.9360197E-03
   122 -0.4509603E+07  0.2095057E+02  0.2521120E+08  0.6621486E-18 -0.2498465E-18  0.1534448E-03
   123  0.4881654E+02  0.2224892E+02  0.5402717E+02 -0.9506856E-03  0.2863207E-02  0.7594596E-03
   124  0.2028435E+02  0.5598842E+02  0.1150932E+03  0.7897214E-03 -0.2103668E-03  0.1436907E-02
   125  0.2549631E+02  0.2931882E+02  0.3523874E+02  0.4813349E-03 -0.7570043E-05  0.1738267E-03
   126  0.5582988E+02  0.7931334E+01  0.1216600E+03 -0.4730660E-03  0.4368765E-03 -0.5867964E-03
   127  0.3902241E+02  0.3476883E+01  0.5712646E+02  0.7284462E-03 -0.1376534E-02 -0.1992215E-02
   128  0.4246772E+02  0.5037289E+02  0.2204971E+02  0.1173032E-02 -0.4328734E-03 -0.9579919E-03
