  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4022364E-17  0.3485197E-17  0.5371665E-18  0.2026371E+03
  0.7058083E-11  0.2699982E-16  0.7058056E-11  0.2662534E+10
  0.4508914E-17  0.2884031E-17  0.1624883E-17  0.6129602E+03
  0.1503535E-16  0.3685797E-17  0.1134955E-16  0.4281430E+04
  0.5420984E-17  0.3089310E-17  0.2331674E-17  0.8795853E+03
  0.7644264E-17  0.4252468E-17  0.3391796E-17  0.1279498E+04
  0.3898978E-18 -0.1407644E-18  0.5306622E-18  0.2001835E+03
  0.3534166E-18 -0.1766143E-18  0.5300309E-18  0.1999453E+03
  0.3593461E-18 -0.1715026E-18  0.5308487E-18  0.2002538E+03
  0.3406735E-18 -0.1896407E-18  0.5303142E-18  0.2000522E+03
  0.3397819E-18 -0.1905355E-18  0.5303174E-18  0.2000534E+03
  0.3335436E-18 -0.1958905E-18  0.5294341E-18  0.1997202E+03
  0.3259832E-18 -0.2046826E-18  0.5306658E-18  0.2001849E+03
  0.3085220E-18 -0.2215906E-18  0.5301126E-18  0.1999761E+03
  0.3230183E-18 -0.2071616E-18  0.5301799E-18  0.2000016E+03
  0.3058303E-18 -0.2246861E-18  0.5305164E-18  0.2001285E+03
  0.2944208E-18 -0.2358455E-18  0.5302663E-18  0.2000341E+03
  0.2778929E-18 -0.2525676E-18  0.5304605E-18  0.2001074E+03
  0.2681637E-18 -0.2616303E-18  0.5297940E-18  0.1998560E+03
  0.2686082E-18 -0.2621582E-18  0.5307664E-18  0.2002228E+03
  0.2568420E-18 -0.2733200E-18  0.5301620E-18  0.1999948E+03
  0.2525598E-18 -0.2776369E-18  0.5301966E-18  0.2000079E+03
  0.2587016E-18 -0.2717534E-18  0.5304550E-18  0.2001053E+03
  0.2589196E-18 -0.2713043E-18  0.5302240E-18  0.2000182E+03
  0.2548779E-18 -0.2751912E-18  0.5300691E-18  0.1999598E+03
  0.2537390E-18 -0.2762028E-18  0.5299418E-18  0.1999117E+03
  0.2344448E-18 -0.2959078E-18  0.5303526E-18  0.2000667E+03
  0.2560033E-18 -0.2739951E-18  0.5299983E-18  0.1999331E+03
  0.2342291E-18 -0.2958956E-18  0.5301246E-18  0.1999807E+03
  0.2357288E-18 -0.2946940E-18  0.5304228E-18  0.2000932E+03
  0.2282194E-18 -0.3012798E-18  0.5294992E-18  0.1997448E+03
  0.2345080E-18 -0.2960091E-18  0.5305171E-18  0.2001287E+03
  0.2174368E-18 -0.3124967E-18  0.5299335E-18  0.1999086E+03
  0.2500348E-18 -0.2794746E-18  0.5295094E-18  0.1997486E+03
  0.2373728E-18 -0.2930256E-18  0.5303984E-18  0.2000840E+03
  0.2368933E-18 -0.2931074E-18  0.5300007E-18  0.1999339E+03
  0.2619462E-18 -0.2686218E-18  0.5305681E-18  0.2001480E+03
  0.2387520E-18 -0.2914340E-18  0.5301859E-18  0.2000038E+03
  0.2381045E-18 -0.2922172E-18  0.5303217E-18  0.2000550E+03
  0.2272791E-18 -0.3029838E-18  0.5302629E-18  0.2000328E+03
  0.2280494E-18 -0.3021230E-18  0.5301724E-18  0.1999987E+03
  0.2161345E-18 -0.3143240E-18  0.5304586E-18  0.2001067E+03
  0.2088315E-18 -0.3214533E-18  0.5302847E-18  0.2000411E+03
  0.2070989E-18 -0.3236418E-18  0.5307407E-18  0.2002131E+03
  0.1844699E-18 -0.3457999E-18  0.5302698E-18  0.2000355E+03
  0.2073518E-18 -0.3224336E-18  0.5297855E-18  0.1998527E+03
  0.1898424E-18 -0.3407310E-18  0.5305734E-18  0.2001500E+03
  0.1765541E-18 -0.3537240E-18  0.5302781E-18  0.2000386E+03
  0.1755628E-18 -0.3547605E-18  0.5303232E-18  0.2000556E+03
  0.1799015E-18 -0.3498286E-18  0.5297301E-18  0.1998318E+03
  0.1847655E-18 -0.3456931E-18  0.5304586E-18  0.2001067E+03
  0.1792779E-18 -0.3505847E-18  0.5298626E-18  0.1998818E+03
  0.1721341E-18 -0.3581250E-18  0.5302591E-18  0.2000314E+03
  0.1655924E-18 -0.3646717E-18  0.5302641E-18  0.2000333E+03
  0.1708243E-18 -0.3586027E-18  0.5294270E-18  0.1997175E+03
  0.1614111E-18 -0.3690412E-18  0.5304522E-18  0.2001043E+03
  0.1755781E-18 -0.3545511E-18  0.5301292E-18  0.1999824E+03
  0.1673133E-18 -0.3629212E-18  0.5302345E-18  0.2000221E+03
  0.1780010E-18 -0.3520030E-18  0.5300040E-18  0.1999352E+03
  0.1753104E-18 -0.3551170E-18  0.5304274E-18  0.2000949E+03
  0.1540027E-18 -0.3763486E-18  0.5303513E-18  0.2000662E+03
  0.1708365E-18 -0.3588191E-18  0.5296556E-18  0.1998037E+03
  0.1616738E-18 -0.3691129E-18  0.5307867E-18  0.2002304E+03
  0.1368342E-18 -0.3932932E-18  0.5301274E-18  0.1999817E+03
  0.1457170E-18 -0.3836549E-18  0.5293718E-18  0.1996967E+03
  0.1513608E-18 -0.3792649E-18  0.5306257E-18  0.2001697E+03
  0.1182045E-18 -0.4121093E-18  0.5303138E-18  0.2000521E+03
  0.1414119E-18 -0.3883302E-18  0.5297421E-18  0.1998364E+03
  0.1341654E-18 -0.3961704E-18  0.5303358E-18  0.2000603E+03
  0.1238083E-18 -0.4064200E-18  0.5302282E-18  0.2000198E+03
  0.1134313E-18 -0.4168862E-18  0.5303175E-18  0.2000534E+03
  0.1139776E-18 -0.4157717E-18  0.5297493E-18  0.1998391E+03
  0.1368094E-18 -0.3936970E-18  0.5305064E-18  0.2001247E+03
  0.1253636E-18 -0.4053167E-18  0.5306804E-18  0.2001903E+03
  0.1090875E-18 -0.4209414E-18  0.5300288E-18  0.1999446E+03
  0.1311998E-18 -0.3992382E-18  0.5304380E-18  0.2000989E+03
  0.1189938E-18 -0.4111399E-18  0.5301337E-18  0.1999841E+03
  0.1099307E-18 -0.4202389E-18  0.5301696E-18  0.1999977E+03
  0.1073817E-18 -0.4232602E-18  0.5306419E-18  0.2001758E+03
  0.9780064E-19 -0.4324187E-18  0.5302193E-18  0.2000164E+03
  0.9322599E-19 -0.4367797E-18  0.5300057E-18  0.1999358E+03
  0.9039105E-19 -0.4399094E-18  0.5303005E-18  0.2000470E+03
  0.9571786E-19 -0.4348686E-18  0.5305865E-18  0.2001549E+03
  0.9812534E-19 -0.4315532E-18  0.5296785E-18  0.1998124E+03
  0.8605019E-19 -0.4441120E-18  0.5301622E-18  0.1999949E+03
  0.1240856E-18 -0.4065998E-18  0.5306853E-18  0.2001922E+03
  0.8742390E-19 -0.4425808E-18  0.5300047E-18  0.1999354E+03
  0.8612381E-19 -0.4446412E-18  0.5307650E-18  0.2002223E+03
  0.6089821E-19 -0.4693912E-18  0.5302894E-18  0.2000429E+03
  0.9148248E-19 -0.4378663E-18  0.5293487E-18  0.1996880E+03
  0.7534890E-19 -0.4553857E-18  0.5307346E-18  0.2002108E+03
  0.7684827E-19 -0.4533038E-18  0.5301521E-18  0.1999910E+03
  0.6026289E-19 -0.4692467E-18  0.5295096E-18  0.1997487E+03
  0.7007034E-19 -0.4602722E-18  0.5303426E-18  0.2000629E+03
