    37  0.3000000E+02  0.2200000E+02  0.3400000E+02
    38  0.3000000E+02  0.3000000E+02  0.3400000E+02
    39  0.3000000E+02  0.3800000E+02  0.3400000E+02
    40  0.3000000E+02  0.4600000E+02  0.3400000E+02
    41  0.3400000E+02  0.1800000E+02  0.3400000E+02
    42  0.3400000E+02  0.2600000E+02  0.3400000E+02
    43  0.3400000E+02  0.3400000E+02  0.3400000E+02
    44  0.3400000E+02  0.4200000E+02  0.3400000E+02
    45  0.3800000E+02  0.2200000E+02  0.3400000E+02
    46  0.3800000E+02  0.3000000E+02  0.3400000E+02
    47  0.3800000E+02  0.3800000E+02  0.3400000E+02
    48  0.3800000E+02  0.4600000E+02  0.3400000E+02
    49  0.2600000E+02  0.2200000E+02  0.3800000E+02
    50  0.2600000E+02  0.3000000E+02  0.3800000E+02
    51  0.2600000E+02  0.3800000E+02  0.3800000E+02
    52  0.2600000E+02  0.4600000E+02  0.3800000E+02
    53  0.3000000E+02  0.1800000E+02  0.3800000E+02
    54  0.3000000E+02  0.2600000E+02  0.3800000E+02
    55  0.3000000E+02  0.3400000E+02  0.3800000E+02
    56  0.3000000E+02  0.4200000E+02  0.3800000E+02
    57  0.3400000E+02  0.2200000E+02  0.3800000E+02
    58  0.3400000E+02  0.3000000E+02  0.3800000E+02
    59  0.3400000E+02  0.3800000E+02  0.3800000E+02
    60  0.3400000E+02  0.4600000E+02  0.3800000E+02
    61  0.3800000E+02  0.1800000E+02  0.3800000E+02
    62  0.3800000E+02  0.2600000E+02  0.3800000E+02
    63  0.3800000E+02  0.3400000E+02  0.3800000E+02
    64  0.3800000E+02  0.4200000E+02  0.3800000E+02
     1  0.2600294E+02  0.1800341E+02  0.2599546E+02
     2  0.2600165E+02  0.2599770E+02  0.2599379E+02
     3  0.2599664E+02  0.3400465E+02  0.2600119E+02
     4  0.2599944E+02  0.4200251E+02  0.2599364E+02
     5  0.2999565E+02  0.2199950E+02  0.2600318E+02
     6  0.3000367E+02  0.3000158E+02  0.2600357E+02
     7  0.2999815E+02  0.3799825E+02  0.2599351E+02
     8  0.3000333E+02  0.4599510E+02  0.2599964E+02
     9  0.3399999E+02  0.1799965E+02  0.2600516E+02
    10  0.3400328E+02  0.2599856E+02  0.2599411E+02
    11  0.3399677E+02  0.3400051E+02  0.2599394E+02
    12  0.3399428E+02  0.4200114E+02  0.2600052E+02
    13  0.3800128E+02  0.2200487E+02  0.2600244E+02
    14  0.3800579E+02  0.2999993E+02  0.2600159E+02
    15  0.3800455E+02  0.3800109E+02  0.2600322E+02
    16  0.3800028E+02  0.4600546E+02  0.2600195E+02
    17  0.2600023E+02  0.2199484E+02  0.3000260E+02
    18  0.2599968E+02  0.3000037E+02  0.3000539E+02
    19  0.2599497E+02  0.3800012E+02  0.2999558E+02
    20  0.2600554E+02  0.4599834E+02  0.2999891E+02
    21  0.2999629E+02  0.1799687E+02  0.3000326E+02
    22  0.2999978E+02  0.2600199E+02  0.2999367E+02
    23  0.3000531E+02  0.3399701E+02  0.2999995E+02
    24  0.2999928E+02  0.4199757E+02  0.2999381E+02
    25  0.3399673E+02  0.2199520E+02  0.2999746E+02
    26  0.3400146E+02  0.3000569E+02  0.2999824E+02
    27  0.3400096E+02  0.3800223E+02  0.3000486E+02
    28  0.3399772E+02  0.4599760E+02  0.3000430E+02
    29  0.3799855E+02  0.1800078E+02  0.3000505E+02
    30  0.3799981E+02  0.2600160E+02  0.3000515E+02
    31  0.3800234E+02  0.3400377E+02  0.2999513E+02
    32  0.3799944E+02  0.4199855E+02  0.3000518E+02
    33  0.2599817E+02  0.1800531E+02  0.3399782E+02
    34  0.2599617E+02  0.2600376E+02  0.3399627E+02
    35  0.2599639E+02  0.3400333E+02  0.3400308E+02
    36  0.2600184E+02  0.4199460E+02  0.3400132E+02
    37  0.2999989E+02  0.2200399E+02  0.3400382E+02
    38  0.3000526E+02  0.2999923E+02  0.3399635E+02
    39  0.2999975E+02  0.3800026E+02  0.3400537E+02
    40  0.2999715E+02  0.4600106E+02  0.3399408E+02
    41  0.3399911E+02  0.1799604E+02  0.3400415E+02
    42  0.3400440E+02  0.2599632E+02  0.3400144E+02
    43  0.3400556E+02  0.3400165E+02  0.3400105E+02
    44  0.3400013E+02  0.4199453E+02  0.3399654E+02
    45  0.3799624E+02  0.2199628E+02  0.3399678E+02
    46  0.3800051E+02  0.3000273E+02  0.3400469E+02
    47  0.3800036E+02  0.3800032E+02  0.3399329E+02
    48  0.3799765E+02  0.4599768E+02  0.3399447E+02
    49  0.2600356E+02  0.2199533E+02  0.3800074E+02
    50  0.2599960E+02  0.3000086E+02  0.3799360E+02
    51  0.2599918E+02  0.3800018E+02  0.3800560E+02
    52  0.2599842E+02  0.4599457E+02  0.3799743E+02
    53  0.2999823E+02  0.1799454E+02  0.3800225E+02
    54  0.3000560E+02  0.2600003E+02  0.3800205E+02
    55  0.2999873E+02  0.3400581E+02  0.3800008E+02
    56  0.2999404E+02  0.4199913E+02  0.3800004E+02
    57  0.3399451E+02  0.2200178E+02  0.3800138E+02
    58  0.3399807E+02  0.2999969E+02  0.3800539E+02
    59  0.3400353E+02  0.3799565E+02  0.3799719E+02
    60  0.3400021E+02  0.4600601E+02  0.3800114E+02
    61  0.3800218E+02  0.1800442E+02  0.3800281E+02
    62  0.3799460E+02  0.2599989E+02  0.3799743E+02
    63  0.3800579E+02  0.3399816E+02  0.3800133E+02
    64  0.3799938E+02  0.4200042E+02  0.3800555E+02
     1  0.2525197E+02  0.1725295E+02  0.2469850E+02
     2  0.2474104E+02  0.2600417E+02  0.2435539E+02
     3  0.2443145E+02  0.3395019E+02  0.2468180E+02
     4  0.2472597E+02  0.4228283E+02  0.2423154E+02
     5  0.2984030E+02  0.2174654E+02  0.2456685E+02
     6  0.2962999E+02  0.3011408E+02  0.2443746E+02
     7  0.2949334E+02  0.3792865E+02  0.2394332E+02
     8  0.2999320E+02  0.4713694E+02  0.2460107E+02
     9  0.3413824E+02  0.1668200E+02  0.2510508E+02
    10  0.3441167E+02  0.2602424E+02  0.2403067E+02
    11  0.3458208E+02  0.3415576E+02  0.2389901E+02
    12  0.3437473E+02  0.4206146E+02  0.2444082E+02
    13  0.3945362E+02  0.2201184E+02  0.2509756E+02
    14  0.3973274E+02  0.2993141E+02  0.2473474E+02
    15  0.3954728E+02  0.3828679E+02  0.2473145E+02
    16  0.3874089E+02  0.4720425E+02  0.2545348E+02
    17  0.2448241E+02  0.2180132E+02  0.2963944E+02
    18  0.2439082E+02  0.3023607E+02  0.2963522E+02
    19  0.2412658E+02  0.3807855E+02  0.2939103E+02
    20  0.2495280E+02  0.4701196E+02  0.2960112E+02
    21  0.2959319E+02  0.1617737E+02  0.3003996E+02
    22  0.2967868E+02  0.2607185E+02  0.2948891E+02
    23  0.2948678E+02  0.3417267E+02  0.2956546E+02
    24  0.2945699E+02  0.4198185E+02  0.2951851E+02
    25  0.3414487E+02  0.2153291E+02  0.2968677E+02
    26  0.3476761E+02  0.3006480E+02  0.2938753E+02
    27  0.3446842E+02  0.3790506E+02  0.2936319E+02
    28  0.3409848E+02  0.4732334E+02  0.2975107E+02
    29  0.3914529E+02  0.1660826E+02  0.3003681E+02
    30  0.3964593E+02  0.2609605E+02  0.2990277E+02
    31  0.3983291E+02  0.3400735E+02  0.2951333E+02
    32  0.3953848E+02  0.4233868E+02  0.2964231E+02
    33  0.2450781E+02  0.1696028E+02  0.3430467E+02
    34  0.2423446E+02  0.2584409E+02  0.3428449E+02
    35  0.2420114E+02  0.3438576E+02  0.3435328E+02
    36  0.2447143E+02  0.4190755E+02  0.3418396E+02
    37  0.2958562E+02  0.2180021E+02  0.3435284E+02
    38  0.2975933E+02  0.3002256E+02  0.3446673E+02
    39  0.2952662E+02  0.3788871E+02  0.3443840E+02
    40  0.2962238E+02  0.4742799E+02  0.3427587E+02
    41  0.3406758E+02  0.1623964E+02  0.3453173E+02
    42  0.3446346E+02  0.2603084E+02  0.3429738E+02
    43  0.3463384E+02  0.3400777E+02  0.3452167E+02
    44  0.3418721E+02  0.4236222E+02  0.3453252E+02
    45  0.3926519E+02  0.2159530E+02  0.3424935E+02
    46  0.3973442E+02  0.3022221E+02  0.3444113E+02
    47  0.3994055E+02  0.3796387E+02  0.3443705E+02
    48  0.3913564E+02  0.4713543E+02  0.3410230E+02
    49  0.2507192E+02  0.2174353E+02  0.3935028E+02
    50  0.2473948E+02  0.3004317E+02  0.3894193E+02
    51  0.2444448E+02  0.3805165E+02  0.3988168E+02
    52  0.2485031E+02  0.4652474E+02  0.3864721E+02
    53  0.2967603E+02  0.1630891E+02  0.3934205E+02
    54  0.2956754E+02  0.2618916E+02  0.3975695E+02
    55  0.2956333E+02  0.3407835E+02  0.3966677E+02
    56  0.2990525E+02  0.4215794E+02  0.3959778E+02
    57  0.3398417E+02  0.2149897E+02  0.3975275E+02
    58  0.3437211E+02  0.3031961E+02  0.4000423E+02
    59  0.3459078E+02  0.3793413E+02  0.3959616E+02
    60  0.3401361E+02  0.4750295E+02  0.3905364E+02
    61  0.3903063E+02  0.1757681E+02  0.3918458E+02
    62  0.3903986E+02  0.2584199E+02  0.3926035E+02
    63  0.3983699E+02  0.3400559E+02  0.3953843E+02
    64  0.3907810E+02  0.4224587E+02  0.3947964E+02
     1  0.2496547E+02  0.1694736E+02  0.2435780E+02
     2  0.2427827E+02  0.2600859E+02  0.2394228E+02
     3  0.2389896E+02  0.3388086E+02  0.2399019E+02
     4  0.2435246E+02  0.4242527E+02  0.2378832E+02
     5  0.2976687E+02  0.2160514E+02  0.2415665E+02
     6  0.2941122E+02  0.3022586E+02  0.2391888E+02
     7  0.2925623E+02  0.3791084E+02  0.2344026E+02
     8  0.2989186E+02  0.4746197E+02  0.2420508E+02
     9  0.3422761E+02  0.1630596E+02  0.2482751E+02
    10  0.3468034E+02  0.2609174E+02  0.2354442E+02
    11  0.3497228E+02  0.3413229E+02  0.2335521E+02
    12  0.3458151E+02  0.4221723E+02  0.2400713E+02
    13  0.3986298E+02  0.2181808E+02  0.2477568E+02
    14  0.4022860E+02  0.2985644E+02  0.2416211E+02
    15  0.4007747E+02  0.3833571E+02  0.2418080E+02
    16  0.3901888E+02  0.4755116E+02  0.2516724E+02
    17  0.2413801E+02  0.2164176E+02  0.2928054E+02
    18  0.2392493E+02  0.3013162E+02  0.2941462E+02
    19  0.2360748E+02  0.3814606E+02  0.2897662E+02
    20  0.2460398E+02  0.4724954E+02  0.2941873E+02
    21  0.2939074E+02  0.1577679E+02  0.2990856E+02
    22  0.2940924E+02  0.2610709E+02  0.2929405E+02
    23  0.2914452E+02  0.3413159E+02  0.2917210E+02
    24  0.2926107E+02  0.4214821E+02  0.2930196E+02
    25  0.3441303E+02  0.2130196E+02  0.2952681E+02
    26  0.3490531E+02  0.3015318E+02  0.2902742E+02
    27  0.3483891E+02  0.3790229E+02  0.2910223E+02
    28  0.3415309E+02  0.4760403E+02  0.2961686E+02
    29  0.3943706E+02  0.1618933E+02  0.2992929E+02
    30  0.4019189E+02  0.2604065E+02  0.2967024E+02
    31  0.4039939E+02  0.3406141E+02  0.2932319E+02
    32  0.3990234E+02  0.4250062E+02  0.2951162E+02
    33  0.2411407E+02  0.1665241E+02  0.3449764E+02
    34  0.2379591E+02  0.2576920E+02  0.3454293E+02
    35  0.2368321E+02  0.3448919E+02  0.3461656E+02
    36  0.2403225E+02  0.4204922E+02  0.3439106E+02
    37  0.2935034E+02  0.2153570E+02  0.3455173E+02
    38  0.2929554E+02  0.3014665E+02  0.3475600E+02
    39  0.2937059E+02  0.3795312E+02  0.3476651E+02
    40  0.2942643E+02  0.4772023E+02  0.3447694E+02
    41  0.3424766E+02  0.1588622E+02  0.3473069E+02
    42  0.3475094E+02  0.2605050E+02  0.3460675E+02
    43  0.3487630E+02  0.3403043E+02  0.3472661E+02
    44  0.3439235E+02  0.4258620E+02  0.3470712E+02
    45  0.3960921E+02  0.2142564E+02  0.3442009E+02
    46  0.4029887E+02  0.3024013E+02  0.3476325E+02
    47  0.4045999E+02  0.3802737E+02  0.3476817E+02
    48  0.3945633E+02  0.4747341E+02  0.3427757E+02
    49  0.2472718E+02  0.2157711E+02  0.3974552E+02
    50  0.2414564E+02  0.3010625E+02  0.3945250E+02
    51  0.2394959E+02  0.3812663E+02  0.4039518E+02
    52  0.2448226E+02  0.4675082E+02  0.3894162E+02
    53  0.2949885E+02  0.1590083E+02  0.3970664E+02
    54  0.2942336E+02  0.2620873E+02  0.4024398E+02
    55  0.2925159E+02  0.3414352E+02  0.4018531E+02
    56  0.2979743E+02  0.4229311E+02  0.4002233E+02
    57  0.3401545E+02  0.2129260E+02  0.4016061E+02
    58  0.3478622E+02  0.3038692E+02  0.4051813E+02
    59  0.3480010E+02  0.3785042E+02  0.4011654E+02
    60  0.3409381E+02  0.4784763E+02  0.3934739E+02
    61  0.3936773E+02  0.1732603E+02  0.3959108E+02
    62  0.3943263E+02  0.2574966E+02  0.3970960E+02
    63  0.4039336E+02  0.3405057E+02  0.4014318E+02
    64  0.3948280E+02  0.4249294E+02  0.3982632E+02
     1  0.2471877E+02  0.1665223E+02  0.2409593E+02
     2  0.2386420E+02  0.2600522E+02  0.2365576E+02
     3  0.2335223E+02  0.3378930E+02  0.2312488E+02
     4  0.2407680E+02  0.4264056E+02  0.2347368E+02
     5  0.2965155E+02  0.2147353E+02  0.2394667E+02
     6  0.2924797E+02  0.3038706E+02  0.2344508E+02
     7  0.2904452E+02  0.3782874E+02  0.2314763E+02
     8  0.2974304E+02  0.4758827E+02  0.2394737E+02
     9  0.3433003E+02  0.1605311E+02  0.2469699E+02
    10  0.3504488E+02  0.2621412E+02  0.2325531E+02
    11  0.3540188E+02  0.3404675E+02  0.2298009E+02
    12  0.3476766E+02  0.4247301E+02  0.2374676E+02
    13  0.4012825E+02  0.2148102E+02  0.2446511E+02
    14  0.4066762E+02  0.2975683E+02  0.2353756E+02
    15  0.4061802E+02  0.3836452E+02  0.2362462E+02
    16  0.3929419E+02  0.4784264E+02  0.2482015E+02
    17  0.2404746E+02  0.2141950E+02  0.2882363E+02
    18  0.2355033E+02  0.2989185E+02  0.2921626E+02
    19  0.2324512E+02  0.3823011E+02  0.2845930E+02
    20  0.2438956E+02  0.4728220E+02  0.2920038E+02
    21  0.2913505E+02  0.1566224E+02  0.2971779E+02
    22  0.2907978E+02  0.2616285E+02  0.2908656E+02
    23  0.2880682E+02  0.3413495E+02  0.2874391E+02
    24  0.2909464E+02  0.4234234E+02  0.2901155E+02
    25  0.3478579E+02  0.2106327E+02  0.2936345E+02
    26  0.3494086E+02  0.3036633E+02  0.2859070E+02
    27  0.3526378E+02  0.3786948E+02  0.2888476E+02
    28  0.3416114E+02  0.4758976E+02  0.2954663E+02
    29  0.3954634E+02  0.1591524E+02  0.2978239E+02
    30  0.4060655E+02  0.2603698E+02  0.2943023E+02
    31  0.4087199E+02  0.3416322E+02  0.2911043E+02
    32  0.4003424E+02  0.4263311E+02  0.2945101E+02
    33  0.2389485E+02  0.1652600E+02  0.3473402E+02
    34  0.2357718E+02  0.2568943E+02  0.3481401E+02
    35  0.2330016E+02  0.3464842E+02  0.3490638E+02
    36  0.2376599E+02  0.4215139E+02  0.3462062E+02
    37  0.2909820E+02  0.2119714E+02  0.3480313E+02
    38  0.2861577E+02  0.3037115E+02  0.3504139E+02
    39  0.2927437E+02  0.3806715E+02  0.3515545E+02
    40  0.2918206E+02  0.4771728E+02  0.3465116E+02
    41  0.3452393E+02  0.1583919E+02  0.3496072E+02
    42  0.3506048E+02  0.2613641E+02  0.3503466E+02
    43  0.3513286E+02  0.3403183E+02  0.3488310E+02
    44  0.3468935E+02  0.4278951E+02  0.3484360E+02
    45  0.3976391E+02  0.2121505E+02  0.3457765E+02
    46  0.4077898E+02  0.3023306E+02  0.3520603E+02
    47  0.4076313E+02  0.3812426E+02  0.3513561E+02
    48  0.3960409E+02  0.4765802E+02  0.3450722E+02
    49  0.2443855E+02  0.2128190E+02  0.4003662E+02
    50  0.2341892E+02  0.3020601E+02  0.4008207E+02
    51  0.2351032E+02  0.3827843E+02  0.4077662E+02
    52  0.2415725E+02  0.4694232E+02  0.3930807E+02
    53  0.2925401E+02  0.1567747E+02  0.3993478E+02
    54  0.2939884E+02  0.2626283E+02  0.4056112E+02
    55  0.2892065E+02  0.3424123E+02  0.4064169E+02
    56  0.2957705E+02  0.4246636E+02  0.4024639E+02
    57  0.3400594E+02  0.2110603E+02  0.4030120E+02
    58  0.3528213E+02  0.3048809E+02  0.4083288E+02
    59  0.3502473E+02  0.3766427E+02  0.4052571E+02
    60  0.3424700E+02  0.4800483E+02  0.3953080E+02
    61  0.3967288E+02  0.1704906E+02  0.4001392E+02
    62  0.3978239E+02  0.2556475E+02  0.4011087E+02
    63  0.4092885E+02  0.3413404E+02  0.4082545E+02
    64  0.3984412E+02  0.4287675E+02  0.4001447E+02
     1  0.2452928E+02  0.1634255E+02  0.2386421E+02
     2  0.2353951E+02  0.2603722E+02  0.2345965E+02
     3  0.2279884E+02  0.3362616E+02  0.2214328E+02
     4  0.2394090E+02  0.4295610E+02  0.2324974E+02
     5  0.2950380E+02  0.2136572E+02  0.2398060E+02
     6  0.2913086E+02  0.3054559E+02  0.2294865E+02
     7  0.2880967E+02  0.3769342E+02  0.2301806E+02
     8  0.2953139E+02  0.4746872E+02  0.2385189E+02
     9  0.3444132E+02  0.1593253E+02  0.2473906E+02
    10  0.3544168E+02  0.2636803E+02  0.2313902E+02
    11  0.3588888E+02  0.3393736E+02  0.2271212E+02
    12  0.3498577E+02  0.4278976E+02  0.2371589E+02
    13  0.4023118E+02  0.2102263E+02  0.2421458E+02
    14  0.4114065E+02  0.2967210E+02  0.2290142E+02
    15  0.4114545E+02  0.3839747E+02  0.2308892E+02
    16  0.3952407E+02  0.4805106E+02  0.2446412E+02
    17  0.2424174E+02  0.2118936E+02  0.2830819E+02
    18  0.2322135E+02  0.2964270E+02  0.2900039E+02
    19  0.2305583E+02  0.3828145E+02  0.2784321E+02
    20  0.2430909E+02  0.4707312E+02  0.2891367E+02
    21  0.2881488E+02  0.1589346E+02  0.2946740E+02
    22  0.2871830E+02  0.2625718E+02  0.2882562E+02
    23  0.2841460E+02  0.3420847E+02  0.2840986E+02
    24  0.2893937E+02  0.4251253E+02  0.2860673E+02
    25  0.3528322E+02  0.2083677E+02  0.2920263E+02
    26  0.3495061E+02  0.3071433E+02  0.2810914E+02
    27  0.3571334E+02  0.3775646E+02  0.2861294E+02
    28  0.3416008E+02  0.4720091E+02  0.2948829E+02
    29  0.3945286E+02  0.1579781E+02  0.2959139E+02
    30  0.4084119E+02  0.2613489E+02  0.2917192E+02
    31  0.4126176E+02  0.3422779E+02  0.2886345E+02
    32  0.3991529E+02  0.4277815E+02  0.2941081E+02
    33  0.2385832E+02  0.1658675E+02  0.3504504E+02
    34  0.2359202E+02  0.2557569E+02  0.3511928E+02
    35  0.2302946E+02  0.3493855E+02  0.3522206E+02
    36  0.2370304E+02  0.4216279E+02  0.3485595E+02
    37  0.2882173E+02  0.2076762E+02  0.3513842E+02
    38  0.2773047E+02  0.3071327E+02  0.3533880E+02
    39  0.2921863E+02  0.3817066E+02  0.3555732E+02
    40  0.2889163E+02  0.4732127E+02  0.3483506E+02
    41  0.3489003E+02  0.1616539E+02  0.3524969E+02
    42  0.3540662E+02  0.2633556E+02  0.3562629E+02
    43  0.3542274E+02  0.3398490E+02  0.3498989E+02
    44  0.3507439E+02  0.4295857E+02  0.3500593E+02
    45  0.3968726E+02  0.2095125E+02  0.3474174E+02
    46  0.4117098E+02  0.3025329E+02  0.3576407E+02
    47  0.4083606E+02  0.3820023E+02  0.3558327E+02
    48  0.3956430E+02  0.4766583E+02  0.3481225E+02
    49  0.2426353E+02  0.2087804E+02  0.4022234E+02
    50  0.2262857E+02  0.3035846E+02  0.4079336E+02
    51  0.2310834E+02  0.3852149E+02  0.4103768E+02
    52  0.2386468E+02  0.4706401E+02  0.3975564E+02
    53  0.2892229E+02  0.1567371E+02  0.3999195E+02
    54  0.2938674E+02  0.2640197E+02  0.4067112E+02
    55  0.2856542E+02  0.3432068E+02  0.4106876E+02
    56  0.2926966E+02  0.4268309E+02  0.4026174E+02
    57  0.3399328E+02  0.2089523E+02  0.4012689E+02
    58  0.3583575E+02  0.3067752E+02  0.4094537E+02
    59  0.3529304E+02  0.3742417E+02  0.4081808E+02
    60  0.3447015E+02  0.4793304E+02  0.3955772E+02
    61  0.3992322E+02  0.1680612E+02  0.4045799E+02
    62  0.4009267E+02  0.2523455E+02  0.4046871E+02
    63  0.4151140E+02  0.3428315E+02  0.4159146E+02
    64  0.4009681E+02  0.4338136E+02  0.4002928E+02
     1  0.2444958E+02  0.1602600E+02  0.2364557E+02
     2  0.2340262E+02  0.2610524E+02  0.2333212E+02
     3  0.2236251E+02  0.3339497E+02  0.2118376E+02
     4  0.2402130E+02  0.4334411E+02  0.2311410E+02
     5  0.2940696E+02  0.2125365E+02  0.2423341E+02
     6  0.2903607E+02  0.3069858E+02  0.2253823E+02
     7  0.2850347E+02  0.3761773E+02  0.2295809E+02
     8  0.2928797E+02  0.4709954E+02  0.2393696E+02
     9  0.3451888E+02  0.1596829E+02  0.2492915E+02
    10  0.3582203E+02  0.2649618E+02  0.2319915E+02
    11  0.3644666E+02  0.3391939E+02  0.2240729E+02
    12  0.3522292E+02  0.4311463E+02  0.2398898E+02
    13  0.4012158E+02  0.2051777E+02  0.2411760E+02
    14  0.4164392E+02  0.2963956E+02  0.2235749E+02
    15  0.4155883E+02  0.3840206E+02  0.2267549E+02
    16  0.3965508E+02  0.4811496E+02  0.2417980E+02
    17  0.2459781E+02  0.2104164E+02  0.2788046E+02
    18  0.2289841E+02  0.2951692E+02  0.2885094E+02
    19  0.2307046E+02  0.3827971E+02  0.2714845E+02
    20  0.2429882E+02  0.4670672E+02  0.2860765E+02
    21  0.2848252E+02  0.1648777E+02  0.2917076E+02
    22  0.2844710E+02  0.2639015E+02  0.2847010E+02
    23  0.2799243E+02  0.3417220E+02  0.2831371E+02
    24  0.2888583E+02  0.4247596E+02  0.2811066E+02
    25  0.3577464E+02  0.2080300E+02  0.2908219E+02
    26  0.3490365E+02  0.3111485E+02  0.2783066E+02
    27  0.3606523E+02  0.3757226E+02  0.2825906E+02
    28  0.3416096E+02  0.4643381E+02  0.2942427E+02
    29  0.3926080E+02  0.1576280E+02  0.2940873E+02
    30  0.4081726E+02  0.2631027E+02  0.2883625E+02
    31  0.4153952E+02  0.3419159E+02  0.2854682E+02
    32  0.3955187E+02  0.4299575E+02  0.2939884E+02
    33  0.2386771E+02  0.1666862E+02  0.3533127E+02
    34  0.2381921E+02  0.2537345E+02  0.3546241E+02
    35  0.2270896E+02  0.3553687E+02  0.3559179E+02
    36  0.2389021E+02  0.4210990E+02  0.3513620E+02
    37  0.2872554E+02  0.2041862E+02  0.3551025E+02
    38  0.2694301E+02  0.3102981E+02  0.3565685E+02
    39  0.2920574E+02  0.3815665E+02  0.3590126E+02
    40  0.2860172E+02  0.4650487E+02  0.3500074E+02
    41  0.3522408E+02  0.1670167E+02  0.3550704E+02
    42  0.3579074E+02  0.2658325E+02  0.3634060E+02
    43  0.3573984E+02  0.3390642E+02  0.3501084E+02
    44  0.3539566E+02  0.4288620E+02  0.3516305E+02
    45  0.3944217E+02  0.2076857E+02  0.3492843E+02
    46  0.4139446E+02  0.3033816E+02  0.3646476E+02
    47  0.4063278E+02  0.3823645E+02  0.3611218E+02
    48  0.3944112E+02  0.4763076E+02  0.3505660E+02
    49  0.2422447E+02  0.2049644E+02  0.4034165E+02
    50  0.2192103E+02  0.3061562E+02  0.4143439E+02
    51  0.2283785E+02  0.3884449E+02  0.4113836E+02
    52  0.2364754E+02  0.4703641E+02  0.4019223E+02
    53  0.2857184E+02  0.1589511E+02  0.3986298E+02
    54  0.2936823E+02  0.2659886E+02  0.4050130E+02
    55  0.2815200E+02  0.3438729E+02  0.4139139E+02
    56  0.2888845E+02  0.4297481E+02  0.4011819E+02
    57  0.3398474E+02  0.2076605E+02  0.3969342E+02
    58  0.3647753E+02  0.3087001E+02  0.4087413E+02
    59  0.3560370E+02  0.3720771E+02  0.4091570E+02
    60  0.3469776E+02  0.4762494E+02  0.3943722E+02
    61  0.4004975E+02  0.1669122E+02  0.4083378E+02
    62  0.4029571E+02  0.2479122E+02  0.4072384E+02
    63  0.4206211E+02  0.3448976E+02  0.4231349E+02
    64  0.4018666E+02  0.4389174E+02  0.3991697E+02
     1  0.2449283E+02  0.1572612E+02  0.2343583E+02
     2  0.2349822E+02  0.2620158E+02  0.2322194E+02
     3  0.2208402E+02  0.3308756E+02  0.2027404E+02
     4  0.2416801E+02  0.4359483E+02  0.2284372E+02
     5  0.2982520E+02  0.2112970E+02  0.2431555E+02
     6  0.2891580E+02  0.3086512E+02  0.2230398E+02
     7  0.2814250E+02  0.3765003E+02  0.2286388E+02
     8  0.2925426E+02  0.4684897E+02  0.2398991E+02
     9  0.3443033E+02  0.1614227E+02  0.2513568E+02
    10  0.3623581E+02  0.2659223E+02  0.2345029E+02
    11  0.3711521E+02  0.3398769E+02  0.2200521E+02
    12  0.3543940E+02  0.4323266E+02  0.2428431E+02
    13  0.3984283E+02  0.1998593E+02  0.2412941E+02
    14  0.4216070E+02  0.2966136E+02  0.2193411E+02
    15  0.4185405E+02  0.3836379E+02  0.2241629E+02
    16  0.3971921E+02  0.4805460E+02  0.2399585E+02
    17  0.2424015E+02  0.2137650E+02  0.2774593E+02
    18  0.2252169E+02  0.2957063E+02  0.2883105E+02
