  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2009740E-17  0.1742599E-17  0.2671410E-18  0.2015490E+03
 -0.9596118E-18 -0.1225025E-17  0.2654133E-18  0.2002455E+03
 -0.9436331E-18 -0.1208914E-17  0.2652807E-18  0.2001454E+03
 -0.9748568E-18 -0.1240367E-17  0.2655099E-18  0.2003184E+03
 -0.9420349E-18 -0.1206216E-17  0.2641811E-18  0.1993158E+03
 -0.9699285E-18 -0.1236137E-17  0.2662087E-18  0.2008456E+03
 -0.9896080E-18 -0.1255256E-17  0.2656480E-18  0.2004225E+03
 -0.9864718E-18 -0.1250779E-17  0.2643071E-18  0.1994109E+03
 -0.9918689E-18 -0.1257090E-17  0.2652213E-18  0.2001006E+03
 -0.9698374E-18 -0.1234720E-17  0.2648828E-18  0.1998453E+03
 -0.9988809E-18 -0.1264150E-17  0.2652691E-18  0.2001367E+03
 -0.1006481E-17 -0.1272251E-17  0.2657695E-18  0.2005143E+03
 -0.9939218E-18 -0.1258063E-17  0.2641408E-18  0.1992855E+03
 -0.1009669E-17 -0.1275907E-17  0.2662381E-18  0.2008678E+03
 -0.1027585E-17 -0.1293146E-17  0.2655617E-18  0.2003575E+03
 -0.1032928E-17 -0.1296967E-17  0.2640389E-18  0.1992086E+03
 -0.1007547E-17 -0.1272822E-17  0.2652757E-18  0.2001417E+03
 -0.1003992E-17 -0.1269907E-17  0.2659146E-18  0.2006237E+03
 -0.9761651E-18 -0.1240461E-17  0.2642955E-18  0.1994022E+03
 -0.9775537E-18 -0.1241763E-17  0.2642088E-18  0.1993368E+03
 -0.9984467E-18 -0.1264722E-17  0.2662755E-18  0.2008960E+03
 -0.9813454E-18 -0.1246298E-17  0.2649524E-18  0.1998978E+03
 -0.9708930E-18 -0.1236258E-17  0.2653650E-18  0.2002091E+03
 -0.9999555E-18 -0.1264660E-17  0.2647041E-18  0.1997104E+03
 -0.1021355E-17 -0.1286361E-17  0.2650063E-18  0.1999384E+03
 -0.1038725E-17 -0.1303980E-17  0.2652555E-18  0.2001265E+03
 -0.1026800E-17 -0.1292385E-17  0.2655852E-18  0.2003752E+03
 -0.1015801E-17 -0.1281163E-17  0.2653626E-18  0.2002072E+03
 -0.1022004E-17 -0.1286221E-17  0.2642175E-18  0.1993433E+03
 -0.1043718E-17 -0.1308877E-17  0.2651585E-18  0.2000532E+03
 -0.9768984E-18 -0.1240997E-17  0.2640984E-18  0.1992534E+03
 -0.1023436E-17 -0.1289678E-17  0.2662424E-18  0.2008710E+03
 -0.1017850E-17 -0.1282666E-17  0.2648165E-18  0.1997953E+03
 -0.9912801E-18 -0.1255677E-17  0.2643970E-18  0.1994787E+03
 -0.9767044E-18 -0.1241283E-17  0.2645790E-18  0.1996160E+03
 -0.9483530E-18 -0.1212757E-17  0.2644037E-18  0.1994838E+03
 -0.9566539E-18 -0.1221918E-17  0.2652640E-18  0.2001328E+03
 -0.9302121E-18 -0.1195422E-17  0.2652098E-18  0.2000919E+03
 -0.9145513E-18 -0.1179579E-17  0.2650276E-18  0.1999545E+03
 -0.9378825E-18 -0.1202594E-17  0.2647119E-18  0.1997163E+03
