    52 -0.1358772D-02  0.8437927D-03  0.9617617D-03
    53 -0.4771615D-03 -0.1746904D-02  0.1510196D-02
    54 -0.8497170D-03  0.2029526D-03  0.2001490D-02
    55 -0.8911110D-03  0.1965713D-05  0.1997545D-02
    56 -0.1442058D-03  0.3607588D-03  0.1791801D-02
    57  0.2788217D-03 -0.8037679D-03  0.1890850D-02
    58  0.1083458D-02  0.4050929D-03  0.2141049D-02
    59  0.7957352D-03 -0.9143588D-04  0.2024934D-02
    60  0.1287383D-03  0.1487099D-02  0.1191432D-02
    61  0.1211774D-02 -0.7750726D-03  0.1416164D-02
    62  0.1502026D-02 -0.2228635D-03  0.1658387D-02
    63  0.2068878D-02  0.1062165D-03  0.2030504D-02
    64  0.1438872D-02  0.5046448D-03  0.1502732D-02
     1 -0.3775965D-03 -0.3315395D-04 -0.8511569D-03
     2 -0.6398541D-03  0.1728515D-02 -0.1473053D-03
     3 -0.1880537D-03 -0.7398550D-03 -0.7900366D-03
     4 -0.7805019D-03 -0.1072070D-02 -0.9811891D-03
     5 -0.2661085D-03  0.1048711D-03 -0.7199568D-03
     6 -0.1930369D-02  0.9281130D-03 -0.4671709D-03
     7 -0.2055315D-02 -0.1355410D-02 -0.7314350D-03
     8  0.8387845D-04  0.8783883D-03 -0.9818983D-03
     9 -0.2381664D-03 -0.5815215D-03 -0.5882935D-04
    10  0.1354010D-02  0.1622887D-02 -0.6938940D-03
    11  0.2459073D-02 -0.1392247D-03 -0.3472254D-03
    12  0.2058028D-02 -0.9947787D-03 -0.7207718D-03
    13  0.1018710D-02  0.1282627D-02 -0.4416861D-03
    14  0.1428416D-03 -0.1204227D-03 -0.2757354D-03
    15  0.7467006D-04 -0.3441894D-03 -0.4776999D-03
    16  0.1610641D-03  0.1526898D-04  0.5843137D-04
    17 -0.5037629D-03  0.9097783D-03 -0.1723449D-02
    18 -0.2850259D-03  0.5467525D-03 -0.2068868D-02
    19 -0.2459645D-03 -0.1012428D-02 -0.1771151D-02
    20 -0.6528572D-03 -0.1686166D-03 -0.5572843D-03
    21 -0.4198579D-03 -0.1233469D-02 -0.2819665D-03
    22 -0.2174439D-02  0.9634232D-03 -0.1843272D-02
    23 -0.3184152D-02  0.2774269D-04 -0.2654085D-02
    24 -0.2450579D-02 -0.3204710D-03 -0.1100245D-02
    25  0.1390434D-02 -0.8604077D-03 -0.1107131D-02
    26  0.2808594D-02  0.5915140D-03 -0.2674993D-02
    27  0.3061573D-02 -0.1217032D-02 -0.3426663D-02
    28  0.6751189D-03  0.6197505D-03 -0.1115691D-02
    29  0.4358909D-03 -0.9787624D-03 -0.1876869D-04
    30  0.8525066D-03  0.1488932D-02 -0.1266264D-02
    31  0.4183934D-03 -0.9675873D-03 -0.1301140D-02
    32  0.5481767D-03  0.3158809D-03 -0.2003073D-02
    33 -0.8887805D-03 -0.6217745D-03  0.8775497D-03
    34 -0.1443444D-03  0.1985942D-04  0.1728744D-02
    35 -0.9634284D-04  0.8954918D-03  0.1299590D-02
    36 -0.7867045D-03 -0.8756465D-03  0.6714321D-03
    37 -0.2163190D-02 -0.5538867D-03  0.1214956D-02
    38 -0.2893060D-02  0.1155746D-02  0.2830554D-02
    39 -0.2024343D-02 -0.1082453D-02  0.1938577D-02
    40 -0.4838587D-03  0.2888822D-03  0.1763366D-02
    41  0.1950199D-03 -0.1039732D-02  0.9678370D-03
    42  0.2563249D-02  0.1174219D-02  0.1425661D-02
    43  0.2045263D-02 -0.7529205D-03  0.2536116D-02
    44  0.6150112D-03  0.1780498D-02  0.2760843D-02
    45  0.3829995D-03  0.2280164D-03  0.1262925D-02
    46  0.5350402D-03  0.1085811D-02  0.1299257D-02
    47  0.1188812D-02 -0.1592324D-02  0.2503230D-02
    48  0.4315933D-03  0.4436026D-03  0.3703175D-03
    49 -0.3893930D-03  0.8917039D-03  0.1988023D-03
    50 -0.1739880D-03  0.7384736D-03  0.2395687D-03
    51 -0.1046842D-02 -0.1184630D-02  0.9319139D-03
    52 -0.6056693D-03 -0.2375653D-03 -0.5716917D-04
    53 -0.1214578D-03 -0.1163436D-02  0.9260150D-03
    54 -0.1876944D-02  0.1558154D-02  0.6599193D-03
    55 -0.1495697D-02 -0.4678509D-03  0.2613058D-03
    56  0.4529168D-03 -0.3958402D-03  0.3875600D-03
    57  0.8352465D-03 -0.1101812D-02  0.1125811D-02
    58  0.2102792D-02  0.1522159D-02  0.5553170D-03
    59  0.1390942D-02 -0.9505677D-03  0.7596335D-03
    60 -0.4953749D-03  0.9739769D-04 -0.1457333D-03
    61  0.3438426D-03  0.6448220D-03  0.8489898D-03
    62  0.3099810D-03  0.4270061D-03  0.2112683D-03
    63  0.5366589D-03  0.9755806D-04  0.7233982D-03
    64  0.6062620D-03 -0.9140049D-03  0.4640506D-03
     1  0.3983281D-03  0.1008550D-02 -0.6658082D-04
     2  0.2098221D-03  0.1079791D-04  0.3817543D-04
     3 -0.1408712D-02  0.1265560D-02 -0.6664874D-03
     4  0.7358124D-04 -0.2144807D-02  0.3794743D-03
     5 -0.5293966D-03  0.4381813D-03  0.4828576D-03
     6  0.2997052D-03 -0.1197891D-02 -0.3810012D-03
     7 -0.2092359D-02 -0.3057144D-03 -0.3603151D-03
     8  0.3749875D-03  0.2640683D-03 -0.8934322D-04
     9 -0.6025683D-03  0.4892262D-03  0.1061835D-02
    10  0.1188198D-02  0.1487935D-02 -0.3586995D-03
    11  0.1508227D-02 -0.1762746D-02 -0.2089108D-02
    12  0.1846202D-02 -0.5718034D-03 -0.3691632D-04
    13 -0.1013742D-03  0.2589681D-02  0.2131808D-03
    14  0.1314857D-02 -0.5534302D-03 -0.7835568D-03
    15  0.3174887D-02 -0.8285401D-05 -0.1135234D-02
    16 -0.1741348D-03 -0.8641416D-03  0.6041789D-04
    17  0.6658064D-03  0.1831643D-02 -0.2234014D-02
    18 -0.1576590D-02 -0.4737982D-03  0.1919609D-03
    19 -0.1334435D-02  0.3300960D-03 -0.1909148D-02
    20  0.2128782D-03 -0.1341268D-02 -0.4506404D-03
    21 -0.8550260D-04 -0.3640914D-03 -0.3123962D-03
    22 -0.2991123D-02  0.1420438D-02 -0.2948645D-02
    23  0.8446840D-03  0.3890717D-03 -0.1361478D-02
    24 -0.3693385D-02 -0.9822251D-03 -0.1517639D-02
    25  0.1817942D-02 -0.1108398D-02 -0.1581391D-02
    26 -0.2892310D-03  0.5366927D-03 -0.1248312D-02
    27  0.1168365D-02 -0.8263578D-03  0.1120000D-02
    28  0.3768703D-03 -0.5332479D-04 -0.9751716D-03
    29 -0.5637976D-03 -0.6128122D-04  0.1371320D-03
    30  0.2432721D-03  0.1061353D-02 -0.7474187D-03
    31  0.1277692D-02  0.3495226D-03 -0.1078146D-02
    32 -0.6691174D-03 -0.6872996D-03 -0.2740354D-02
    33  0.1770831D-03  0.3106744D-03  0.9240240D-03
    34  0.1339649D-02  0.1198498D-02  0.1319764D-02
    35 -0.1019748D-02 -0.1699971D-03  0.1632424D-02
    36  0.5168892D-03 -0.1273119D-02  0.8222419D-03
    37 -0.3101718D-02 -0.3696131D-03  0.1594037D-02
    38 -0.1419949D-02 -0.1394745D-03 -0.1540557D-02
    39 -0.5003742D-03  0.3125441D-03  0.2674059D-02
    40 -0.4135332D-03 -0.8485008D-03  0.2083442D-02
    41 -0.2491775D-04 -0.1610583D-03  0.1059557D-02
    42  0.3162895D-02  0.1581385D-02  0.1455819D-02
    43  0.1826717D-02  0.3039180D-03  0.1840032D-02
    44  0.1188285D-02 -0.1078363D-03  0.2365583D-02
    45 -0.7308232D-03  0.9635553D-03  0.1772590D-02
    46  0.3204478D-03 -0.5200942D-03  0.1307497D-02
    47  0.6394625D-04  0.2452606D-03  0.9299023D-03
    48 -0.6779368D-03 -0.4905051D-03  0.2839721D-03
    49  0.6616139D-03  0.9940532D-03  0.3148840D-04
    50 -0.3451579D-02  0.1153939D-02  0.1120451D-02
    51  0.2619856D-03 -0.2104607D-02 -0.7644443D-03
    52  0.2935115D-03 -0.1149591D-02 -0.9597652D-03
    53  0.3204749D-03 -0.3025914D-03  0.5230492D-04
    54 -0.1389106D-02  0.9815121D-03 -0.1539907D-04
    55 -0.7657928D-03  0.1289196D-02  0.1502780D-02
    56  0.9646509D-03 -0.8338517D-03 -0.1149964D-02
    57  0.8574108D-03 -0.9468013D-03  0.2062944D-03
    58  0.1490689D-02 -0.1842505D-02  0.9193226D-03
    59  0.1433476D-02  0.9767864D-03 -0.5224555D-03
    60 -0.1244616D-02  0.9534278D-03  0.4541812D-03
    61 -0.1325757D-03  0.1450615D-02 -0.2612406D-04
    62 -0.3628195D-03  0.9499761D-03 -0.7744635D-03
    63 -0.2525811D-03 -0.6759983D-03  0.1419132D-02
    64 -0.2762329D-03 -0.1895151D-02 -0.6307647D-03
     1  0.1038565D-02  0.1951290D-02  0.6562455D-03
     2 -0.1131845D-02  0.1217911D-03 -0.2824899D-02
     3 -0.1555118D-02 -0.3277626D-03 -0.5932134D-03
     4 -0.1558914D-02  0.6014882D-03 -0.1305718D-02
     5 -0.1247652D-02  0.8992847D-03  0.1486573D-02
     6  0.1486393D-02 -0.9915408D-04 -0.2705797D-02
     7  0.1158529D-02 -0.7459699D-03 -0.1606844D-02
     8  0.6985158D-03 -0.1617070D-03  0.7229561D-03
     9 -0.1355219D-02  0.4885886D-03  0.1449851D-02
    10  0.3824151D-03 -0.9630602D-03 -0.1196471D-02
    11  0.1402908D-02  0.5864928D-03 -0.1607827D-02
    12  0.4564422D-03 -0.4876619D-03 -0.1080661D-02
    13 -0.1725367D-02  0.8097591D-03 -0.4325994D-03
    14  0.2600365D-02  0.8249196D-03 -0.1280837D-02
    15  0.2889012D-02 -0.1196313D-02 -0.7744224D-03
    16  0.2085019D-04 -0.3817264D-03 -0.1443750D-02
    17 -0.1071001D-03 -0.7957981D-03 -0.1426421D-02
    18 -0.1794364D-02  0.1154817D-02  0.9054328D-03
    19 -0.3238237D-02 -0.1842287D-02  0.8618757D-03
    20  0.2293116D-03 -0.1004433D-02 -0.2366840D-03
    21  0.3031016D-03  0.3888041D-03 -0.5656805D-03
    22  0.7471171D-03  0.1582429D-02  0.2075774D-03
    23  0.3990708D-03 -0.3102288D-03  0.8327015D-03
    24 -0.1280928D-02 -0.1444017D-02 -0.6057782D-03
    25  0.2538873D-02 -0.4083932D-03 -0.1398467D-02
    26 -0.1334063D-02 -0.1377081D-03  0.9959209D-03
    27 -0.3018717D-04  0.6570187D-03  0.1192199D-02
    28 -0.8184055D-03 -0.3055418D-03 -0.3299369D-03
    29 -0.1459892D-02  0.6777949D-03  0.1130781D-03
    30 -0.3599954D-04  0.9202529D-03  0.1542381D-02
    31  0.2152957D-02  0.1218724D-02 -0.1341051D-02
    32  0.7986343D-03 -0.1992842D-02 -0.4091933D-03
    33  0.2597267D-03 -0.6610689D-04  0.9493363D-03
    34 -0.5030727D-03  0.1219271D-03  0.5223359D-03
    35 -0.1805661D-02 -0.1430870D-02 -0.5441044D-03
    36  0.1049478D-02 -0.8968553D-03  0.5131994D-03
    37 -0.1382038D-02  0.1309435D-03 -0.2304218D-03
    38  0.1117608D-02  0.2510592D-02 -0.1365210D-02
    39 -0.6906735D-03  0.3517790D-03  0.8295067D-03
    40  0.2506131D-03 -0.1251520D-02  0.3456427D-03
    41 -0.2082712D-03  0.5973401D-03  0.1314271D-02
    42 -0.9361639D-03  0.9707566D-03 -0.1379013D-02
    43  0.1027323D-02  0.3114959D-03 -0.5461200D-03
    44  0.1480103D-02 -0.1254623D-02  0.1310632D-02
    45 -0.1066108D-02  0.1958352D-02  0.6169974D-03
    46  0.2919488D-02 -0.5361700D-03  0.1433458D-02
    47  0.1537833D-03 -0.4426484D-03 -0.1276180D-02
    48 -0.1575577D-02 -0.1252467D-02  0.4189713D-03
    49 -0.2725762D-03  0.1686929D-03  0.2785743D-02
    50 -0.2655321D-02 -0.1757613D-02  0.7095927D-03
    51  0.9214914D-04  0.1710652D-02 -0.8688107D-04
    52 -0.8007436D-03 -0.2170223D-02 -0.3182179D-03
    53  0.7653432D-03  0.5092191D-03 -0.7946766D-03
    54 -0.1335658D-02  0.1425127D-02 -0.8957558D-03
    55  0.5621866D-03 -0.2988275D-03  0.2041066D-02
    56  0.1603866D-02  0.2723702D-05 -0.7191068D-03
    57 -0.1010858D-02 -0.1353523D-03 -0.1796739D-03
    58 -0.1230267D-02 -0.2022981D-02  0.1398429D-02
    59 -0.1544740D-02  0.1903122D-03  0.1242289D-02
    60 -0.3169409D-03  0.1424529D-02  0.1778941D-02
    61  0.1281152D-02  0.1013558D-03  0.1564376D-03
    62  0.2409812D-02 -0.3525621D-03  0.1364730D-02
    63  0.9184915D-04 -0.2671622D-03  0.6702736D-03
    64  0.1640418D-02  0.1371330D-02  0.1329673D-03
     1  0.1315349D-02 -0.1255231D-02  0.1764093D-03
     2  0.4430914D-03  0.8793487D-03 -0.1692328D-02
     3  0.2604267D-03 -0.3715367D-03  0.2633232D-03
     4 -0.1614232D-02 -0.8780996D-03 -0.1189681D-02
     5  0.9329586D-04  0.3446485D-02  0.2028095D-02
     6  0.8748095D-03 -0.3957059D-03 -0.1500728D-02
     7 -0.3356892D-04 -0.1336629D-02  0.4389363D-04
     8  0.8313949D-03 -0.6008412D-03  0.1155251D-02
     9 -0.4053313D-03  0.1424318D-02  0.3566954D-03
    10 -0.9527905D-03  0.1437553D-02 -0.1199313D-02
    11  0.2306378D-02  0.6535199D-03  0.3562186D-03
    12  0.4286745D-03 -0.1442606D-02 -0.1418166D-02
    13  0.3929850D-03  0.2256167D-02  0.1021487D-04
    14  0.1218926D-02  0.1980741D-02 -0.9509601D-04
    15  0.1421652D-02 -0.1358297D-02 -0.1843914D-02
    16 -0.7275604D-03 -0.1932003D-02 -0.1209710D-02
    17 -0.5383122D-03  0.2066375D-02 -0.4427620D-03
    18  0.5697951D-03 -0.1220644D-02  0.6066114D-03
    19 -0.3126132D-02  0.5101973D-03  0.5385691D-03
    20  0.3312286D-03 -0.8471646D-03 -0.1034634D-03
    21 -0.1318275D-02  0.6043606D-03  0.7173210D-03
    22 -0.4516870D-03  0.3955449D-03 -0.8924718D-03
    23 -0.1129907D-02  0.9434508D-03 -0.1127377D-03
    24 -0.6118149D-03 -0.3099383D-02 -0.2461581D-03
    25  0.1482500D-02  0.3800584D-03 -0.8091249D-03
    26 -0.2234422D-03 -0.9140019D-03  0.1064816D-03
    27 -0.1317522D-03 -0.8562841D-03  0.4260590D-03
    28 -0.3412697D-03 -0.8799621D-03 -0.3964186D-03
    29 -0.1996910D-02 -0.3149630D-03  0.9788863D-03
    30 -0.1254577D-02  0.2029207D-02  0.1144020D-02
    31  0.3886847D-03  0.2175927D-03 -0.5599100D-03
    32  0.2928349D-02 -0.1129568D-02  0.8267017D-04
    33 -0.1426129D-03 -0.1525482D-02  0.1249423D-02
    34 -0.8618907D-03  0.8118270D-03  0.4671312D-03
    35 -0.2292444D-03 -0.1852479D-02 -0.2014849D-03
    36 -0.1293244D-02 -0.2242708D-02 -0.2194137D-02
    37 -0.1124988D-03  0.1749017D-02  0.4704658D-03
    38  0.1627719D-03 -0.3829713D-03 -0.2157558D-02
    39  0.7279477D-03  0.2345643D-03  0.2811300D-02
    40  0.1303916D-02 -0.2402253D-02  0.5434428D-03
    41  0.1156339D-02  0.1722671D-02  0.8027820D-03
    42 -0.6260975D-03  0.1435572D-02 -0.1892813D-02
    43  0.4617784D-03  0.9189091D-04  0.1164765D-02
    44  0.1435765D-02 -0.1430410D-02  0.4748182D-04
    45 -0.8675364D-03  0.1445559D-02  0.6589337D-03
    46  0.9772501D-03 -0.2141865D-03  0.1803390D-02
    47  0.1366258D-02 -0.2902517D-03 -0.9441915D-03
    48 -0.1775615D-02 -0.1095054D-02 -0.7953362D-05
    49 -0.2573605D-03  0.7793138D-03  0.1496680D-02
    50 -0.1581425D-02 -0.1211371D-02  0.1986658D-03
    51  0.5015162D-03  0.1430622D-02 -0.1547931D-02
    52 -0.7296192D-03 -0.1542815D-02  0.1262575D-02
    53 -0.8926226D-04  0.1688536D-02 -0.4876219D-03
    54 -0.1515854D-02  0.1845259D-02 -0.1890700D-02
    55  0.7372977D-03  0.7114187D-03  0.1327201D-02
    56 -0.8180152D-03  0.1085846D-02  0.8817618D-03
    57 -0.7509152D-03 -0.8167666D-03 -0.1472789D-02
    58 -0.3942464D-03 -0.1339161D-02 -0.1536293D-03
    59 -0.5688702D-03 -0.1222588D-03  0.5606098D-03
    60 -0.2264437D-03  0.3285224D-03  0.1366310D-02
